CHR,GAIN,AMPLI,LOSS,LOH
Xq,2.43,0,7.59,3.33
1p,0,0,0,0
2p,0,0,0,0
3p,0.54,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,100,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,7.15
12p,0,0,0,0
16p,0,0,4.72,0
17p,0,0,0,0
18p,0,0,99.9,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,13.37
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0.52,0
5q,0,0,0,0
6q,0,0,0,4.05
7q,0,0,0,2.93
8q,0,0,0,0
9q,0,0,1.08,0
10q,0,0,0,0
11q,0,0,0,0
12q,0.65,0,0,0
13q,0,0,0,0
14q,0,0,27.21,0
15q,0,0,0,0
16q,0,0,0,5.97
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,1.89,0,0,0
Yq,0,0,0,0
Xq,0,0,0,13.27
1p,0,0,99.93,0
2p,0,0,0,0
3p,0.35,0,8.89,3.27
4p,3.13,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,87.83,0
9p,0,0,95.1,0
10p,0,0,0,0
11p,0,0,100,0
12p,0,0,0,0
16p,65.54,0,2.88,0
17p,2.18,0,0,0
18p,0,0,0,0
19p,0,0,100,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,1.24,0,0,7.69
1q,0,0,0,0
2q,0.21,0,0,0
3q,0.87,0,100,0
4q,0.22,0,1.43,0
5q,0,0,0,0
6q,0,0,0,0
7q,4.48,0,0,0
8q,0,0,0,0
9q,13.26,0,0,96.12
10q,0,0,99.99,0
11q,0,0,1.36,3.19
12q,0,0,0,3.71
13q,1.61,0,0,0
14q,0.4,0,0,0
15q,0.36,0,0,0
16q,1.34,0,100,0
17q,12.52,0,0,0
18q,0.58,0,0,0
19q,0,0,100,0
20q,0,0,0,0
21q,0,0,100,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0.33,0,0,3.27
1p,10.53,0,18.15,87.02
2p,33.81,0,0,0
3p,2.04,0,74.73,0
4p,100,0,0,0
5p,15.8,0,25.54,40.69
6p,14.19,0,0,86.08
7p,10.41,0,4.52,14.98
8p,0,0,92.8,0
9p,6.17,0,0,42.9
10p,0,0,58.78,41.19
11p,86.15,0,0,0
12p,99.7,0,0,0
16p,2.05,0,0,84.78
17p,0,0,0,99.89
18p,100,0,0,0
19p,32.61,0,55.9,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,88.59,0,0,0
1q,60.46,0,0,52.83
2q,80.18,0,11.66,0
3q,100,0,0,31.28
4q,85.81,0,5.6,4.86
5q,2.93,0,0,91.26
6q,11.08,0,73.25,9.76
7q,99.23,0,0,0
8q,0.44,0,3.42,67.9
9q,1.31,0,0,96.12
10q,0,0,87.95,0
11q,10.08,0,52.55,15.89
12q,79.15,0,0,21.82
13q,0,0,55.75,41.27
14q,7.32,0,65.33,32.3
15q,0.56,0,58.22,37.54
16q,23.96,0,2.2,31.57
17q,15.64,0,0,100
18q,56.03,0,0,0
19q,5.86,0,81.5,0
20q,100,0,0,0
21q,100,0,0,0
22q,4.43,0,83.47,0
Yq,0,0,0,0
Xq,15.13,0,0,46
1p,48.23,0,8.6,52.55
2p,100,0,0,0
3p,90.49,0,0,5.92
4p,37.69,0,20.63,57.9
5p,55.58,0,0,0
6p,46.73,0,12.55,20.66
7p,63.58,0,0.61,0
8p,31.51,0,57.68,0
9p,0,0,42.08,0
10p,100,0,0,0
11p,76.82,0,0,26.85
12p,68.89,0,0,0
16p,100,0,0,0
17p,0,0,0,99.89
18p,0,0,0,99.9
19p,49.38,0,11.85,0
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,88.81,0,10.28,13.37
1q,58.28,0,0,0
2q,82.99,0,0,2.01
3q,100,0,0.92,0
4q,25.9,0,0,0
5q,62.05,0,34.17,14.77
6q,12.73,0,24.83,61.09
7q,91.59,0,0,0
8q,52.55,0,0,0
9q,66.12,0,0,61.15
10q,27.91,0,0,0
11q,62.82,0,0,37.05
12q,43.16,0,0,56.41
13q,20.55,0,1.08,100
14q,54.92,0,0,0
15q,48.31,0,0,0
16q,99.55,0,0,0
17q,21.96,0,0,100
18q,0,0,34.14,52.1
19q,46.13,0,7.97,0
20q,48.19,0,0,0
21q,38.06,0,0,0
22q,17.22,0,6.35,47.97
Yq,0,0,0,0
Xq,96.2,0,0,12.87
1p,95.63,0,0,0
2p,99.57,0,0,0
3p,57.91,0,0,93.57
4p,100,0,0,0
5p,99.94,0,0,0
6p,82.68,0,0,0
7p,80.38,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,100,0,0,0
11p,100,0,0,0
12p,99.7,0,0,0
16p,100,0,0,9.42
17p,100,0,0,0
18p,0,0,0,99.9
19p,100,0,0,25.69
20p,2.59,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,100,0,0,0
3q,100,0,0,0
4q,99.92,0,0,2.01
5q,100,0,0,0
6q,36.86,0,0,0
7q,100,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,79.19,0,0,0
11q,100,0,0,0
12q,100,0,0,0
13q,100,0,0,0
14q,98.92,0,0,0
15q,25.71,0,0,0
16q,100,0,0,0
17q,99.83,0,0,0
18q,99.99,0,0,0
19q,100,0,0,0
20q,0,0,0,0
21q,98.65,0,0,0
22q,100,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,6.19
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,8.47,43.74
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,29.05
16p,5.97,0,0,12.56
17p,0,0,99.89,0
18p,76.51,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,4.42
1q,0,0,0,2.37
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,2.84
7q,0,0,0,2.89
8q,0,0,0,2.69
9q,0,0,0,17.18
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,23.7
13q,0,0,0,16.94
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,2.76,0,72.46,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,7.62
1p,100,0,0,0
2p,100,0,0,0
3p,100,0,0,0
4p,100,0,0,0
5p,99.94,0,0,0
6p,14.93,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,100,0,0,0
10p,100,0,0,0
11p,100,0,0,0
12p,99.7,0,0,0
16p,1.41,0,0,0
17p,14.19,0,0,86.88
18p,0,0,0,99.9
19p,100,0,0,0
20p,0,0,0,97.58
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,99.91,0,0,0
1q,100,0,0,0
2q,100,0,0,0
3q,100,0,0,0
4q,99.92,0,0,0
5q,100,0,0,2.4
6q,19.48,0,0,0
7q,93.82,0,0,0
8q,100,0,0,0
9q,99.98,0,0,0
10q,100,0,0,0
11q,100,0,0,0
12q,100,0,0,0
13q,0,0,0,0
14q,98.92,0,0,0
15q,99.79,0,0,96.65
16q,0,0,0,0
17q,99.65,0,0,0
18q,0,0,0,99.99
19q,99.97,0,0,0
20q,0,0,0,0
21q,100,0,0,0
22q,100,0,0,0
Yq,0,0,0,0
Xq,100,0,0,0
1p,0,0,0,2.45
2p,0,0,0,0
3p,0.48,0,12.73,0
4p,0,0,0,0
5p,1.09,0,0,0
6p,0.61,0,0,0
7p,4.85,0,0,0
8p,1.02,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,13.36,0
12p,0,0,0,0
16p,3.72,0,0,9.69
17p,0,0,96.56,0
18p,89.36,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,67.64,0,0,8.66
1q,0,0,0,0
2q,0,0,0,1.79
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,31.63,0
6q,0,0,0,3.53
7q,78.3,0,0,0
8q,1.17,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0.58,0
13q,28.45,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,1.86,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,14.1,0,0,0
Yq,0,0,0,0
Xq,14.74,0,0,6.11
1p,33.85,0,1.91,43.48
2p,99.56,0,0,39.92
3p,25.5,0,9.91,77.87
4p,0,0,0,100
5p,88.37,0,7.33,42.12
6p,100,0,0,100
7p,94.93,0,0,5.23
8p,99.66,0,0,62.52
9p,11.79,0,0,82.95
10p,99.18,0,0,0
11p,16.96,0,0,8.31
12p,22.96,0,0,0
16p,13.07,0,21.66,100
17p,0,0,35.97,99.89
18p,99.9,0,0,0
19p,0,0,0,100
20p,100,0,0,56.25
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,99.91,0
1q,19.34,0,1.02,94.42
2q,0,0,0,100
3q,67.73,0,0,17.74
4q,6.7,0,1.17,99.92
5q,3.56,0,35.98,65.42
6q,91.28,0,3.28,62.05
7q,20.95,0,15.85,0
8q,100,0,0,4.06
9q,0,0,0,96.12
10q,1.95,0,8.8,99.99
11q,4.29,0,0,0
12q,7.59,0,10.78,0
13q,47.43,0,5.42,100
14q,0,0,12.39,98.92
15q,3.49,0,29.14,43.31
16q,0,0,0,70.55
17q,59.78,0,0,100
18q,0,0,0,0
19q,21.69,0,0,52.52
20q,99.81,0,0,12.46
21q,25.59,0,0,0
22q,0,0,0,100
Yq,0,0,0,0
Xq,5.81,0,40.91,0
1p,0,0,0,0
2p,96.76,0,0,0
3p,0,0,0.41,3.63
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,84.55,0,0,0
8p,0,0,0,0
9p,56.37,0,10.36,0
10p,0,0,87.87,0
11p,2.49,0,0,0
12p,0,0,0,0
16p,0,0,0,15.88
17p,0,0,0,0
18p,84.07,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,64.32,0,0,0
2q,27.85,0,0,0
3q,57,0,0,3.38
4q,0,0,0,0
5q,5.25,0,0,0
6q,35.84,0,0,0
7q,83.98,0,0,0
8q,59.4,0,0,0
9q,54.79,0,0,0
10q,15.05,0,0,0
11q,25.84,0,0,0
12q,12.35,0,0,3.43
13q,3.85,0,0,0
14q,0,0,3.59,0
15q,3.76,0,0,3.05
16q,48.91,0,0,0
17q,0,0,0,0
18q,17.32,0,0,0
19q,55.77,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,18.85,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,2.66,0,0.82,99.93
2p,100,0,0,0
3p,100,0,0,0
4p,100,0,0,0
5p,99.27,0,0,0
6p,100,0,0,0
7p,100,0,0,0
8p,99.61,0,0,0
9p,100,0,0,0
10p,100,0,0,0
11p,1.25,0,0,0
12p,99.7,0,0,0
16p,80.65,0,0,0
17p,100,0,0,0
18p,6.02,0,0,0
19p,100,0,0,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,99.57,0,0,0
Xp,95.68,0,0,0
1q,99.17,0,0,2.6
2q,99.79,0,0,0
3q,100,0,0,0
4q,99.92,0,0,0
5q,100,0,0,0
6q,100,0,0,12.48
7q,100,0,0,0
8q,99.29,0,0,0
9q,99.6,0,0,0
10q,100,0,0,0
11q,2.31,0,0,0
12q,100,0,0,0
13q,0,0,0,0
14q,98.92,0,0,0
15q,99.79,0,0,0
16q,99.72,0,0,0
17q,99.12,0,0,0
18q,0,0,0,0
19q,0,0,0,99.97
20q,100,0,0,0
21q,100,0,0,0
22q,100,0,0,0
Yq,100,0,0,0
Xq,99.69,0,0,0
1p,0,0,34.36,0
2p,0,0,0,0
3p,0.54,0,0,3.06
4p,0.77,0,0,0
5p,0,0,1.33,0
6p,0,0,100,0
7p,100,0,0,0
8p,0,0,99.61,0
9p,0,0,0,0
10p,0,0,0,0
11p,0.7,0,0.7,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,97.54,0
18p,0,0,100,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,17.18
1q,0,0,26.63,0
2q,0,0,0,0
3q,0,0,34.46,0
4q,0.32,0,0,0
5q,0,0,0,84.1
6q,0,0,100,0
7q,100,0,0,2.59
8q,100,0,0,0
9q,0,0,0,0
10q,1.32,0,0,0
11q,0,0,0.6,0
12q,0,0,0.79,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0.75,0,0,0
17q,0,0,1.49,0
18q,0,0,99.99,0
19q,1.19,0,0,0
20q,1.79,0,1.31,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,97.5,0
1p,1.2,0,3.52,0
2p,99.56,0,0,5.61
3p,0.46,0,11.45,86.27
4p,0,0,0,0
5p,99.94,0,0,0
6p,100,0,0,24.6
7p,94.82,0,0,0
8p,0,0,0,99.57
9p,74.39,0,13.54,0
10p,0,0,1.35,0
11p,100,0,0,0
12p,98.98,0,0,0
16p,3.01,0,0,0
17p,86.3,0,0,11.98
18p,100,0,0,0
19p,0,0,0,100
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,100,0,0,27.56
1q,99.17,0,1.74,12.36
2q,0,0,0,100
3q,78.07,0,0,3.32
4q,99.92,0,0,2.23
5q,1.97,0,0.28,95.91
6q,100,0,0,3.47
7q,46.44,0,0,48.49
8q,95.62,0,0,0
9q,0.44,0,0,0
10q,99.99,0,0,44.2
11q,18.13,0,0,76.62
12q,100,0,0,0
13q,2.98,0,2.66,34.46
14q,80.63,0,0,80.27
15q,49.38,0,0.37,11.02
16q,100,0,0,0
17q,66.91,0,0,36.05
18q,99.99,0,0,0
19q,99.97,0,0,0
20q,100,0,0,0
21q,1.43,0,0,0
22q,2.61,0,0,0
Yq,0,0,0,0
Xq,100,0,0,8.08
1p,0,0,24.86,0
2p,0,0,0,0
3p,0,0,99.99,0
4p,0,0,0,0
5p,0,0,1.03,0
6p,1.48,0,0,0
7p,99.65,0,0,0
8p,28.79,0,0,0
9p,0,0,64.82,0
10p,0,0,100,0
11p,0,0,100,0
12p,0,0,60.14,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,3.75,0
19p,5.73,0,0,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,2.45,0,0,0
1q,1,0,0,0
2q,1.81,0,2.9,4.05
3q,100,0,0,0
4q,73.53,0,0,0
5q,0,0,0,3.68
6q,3.11,0,0,0
7q,100,0,0,0
8q,16.76,0,0,0
9q,8.37,0,0,0
10q,1.46,0,97.69,0
11q,0,0,100,0
12q,0,0,88.4,0
13q,0,0,80.43,29.48
14q,0,0,0.88,0
15q,7.94,0,0,0
16q,0,0,78.38,22.16
17q,0,0,11.79,0
18q,0,0,0,29.28
19q,0.97,0,0,0
20q,89.12,0,0,0
21q,26.98,0,2.72,0
22q,43.01,0,0.88,7.67
Yq,0,0,0,0
Xq,1.99,0,0,0
1p,0,0,0,0
2p,0,0,0,4.18
3p,0,0,0.41,3.08
4p,0,0,0.7,0
5p,0,0,0,5.52
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,13.03
10p,0,0,24.64,0
11p,6.31,0,0,8.19
12p,0,0,0,0
16p,2.88,0,0,10.9
17p,0,0,100,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,81.01,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0.59,0,0,5.11
1q,0,0,1.43,0
2q,0,0,0,2.09
3q,0,0,0,2.5
4q,0.34,0,0,0
5q,0.3,0,0,0
6q,0,0,0,0
7q,0.85,0,0,2.76
8q,0,0,0,2.73
9q,0,0,0,0
10q,0,0,92.22,0
11q,0,0,0,0
12q,0,0,0.83,0
13q,0,0,0.36,0
14q,0,0,1.32,0
15q,0,0,0,3.43
16q,0,0,0.73,0
17q,0,0,9.85,0
18q,0,0,32.54,0
19q,0,0,0,0
20q,2.05,0,8.16,0
21q,0,0,0,0
22q,2.28,0,0,0
Yq,0,0,0,0
Xq,0,0,0,8.27
1p,0,0,0,0
2p,0,0,0,0
3p,100,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,5.83
7p,0,0,0,0
8p,0,0,9.03,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,6.99
12p,0,0,0,0
16p,0,0,5.93,9.12
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,100,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,4.09
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,2.89
13q,0,0,0,0
14q,0,0,0.73,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,76.88,0,22.86,0
2p,0,0,12.89,97.8
3p,32.65,0,0,69.7
4p,0,0,43.34,57.1
5p,0,0,72.28,17.92
6p,100,0,0,0
7p,100,0,0,6.34
8p,99.66,0,0,0
9p,0,0,46.4,35.89
10p,0,0,0,100
11p,2.12,0,5.81,100
12p,0,0,30.91,99.63
16p,8.55,0,0,100
17p,0,0,0,99.89
18p,100,0,0,0
19p,0,0,31.62,68.59
20p,0,0,100,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,100,0,0,0
1q,98.3,0,0,0
2q,0,0,27.96,73.36
3q,100,0,0,0
4q,0,0,94.13,0
5q,0,0,62.51,37.38
6q,100,0,0,0
7q,100,0,0,0
8q,100,0,0,0
9q,2.87,0,0,96.12
10q,0,0,0,99.99
11q,98.72,0,1.25,100
12q,0,0,7.13,91.18
13q,0,0,0,100
14q,98.8,0,0,98.92
15q,0,0,0,96.65
16q,0,0,11.56,100
17q,0,0,0,100
18q,99.99,0,0,0
19q,0,0,0,99.97
20q,0,0,1.26,99.81
21q,99.3,0,0,0
22q,2.5,0,0,100
Yq,0,0,0,0
Xq,100,0,0,0
1p,45.11,0,30.1,0
2p,1.87,0,0,0
3p,0,0,98.27,0
4p,0,0,94.74,0
5p,0,0,97.29,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0.78,0
9p,0,0,100,0
10p,0,0,0,100
11p,0,0,100,0
12p,0,0,0.98,0
16p,0,0,93.81,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,6.28,0,0,0
1q,0,0,1.99,0
2q,1.54,0,0.38,0
3q,0,0,0,0
4q,0,0,99.92,0
5q,0,0,100,0
6q,5.99,0,0,0
7q,5.87,0,0,0
8q,0.32,0,0,0
9q,0,0,94.68,0
10q,0,0,47.46,50.94
11q,0,0,99.68,0
12q,0,0,1.04,0
13q,1.78,0,0,0
14q,0,0,98.92,0
15q,0,0,99.79,0
16q,0,0,100,0
17q,6.37,0,0,0
18q,4.35,0,0,0
19q,0,0,0,0
20q,6.07,0,0,0
21q,0,0,82.33,0
22q,0,0,75.22,0
Yq,0,0,0,0
Xq,59.34,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0.33,0,0,3.7
4p,0,0,0,0
5p,0.8,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,13.14,0,0,7.79
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,2.48
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,3.6
9q,0,0,0,0
10q,0,0,0,2.88
11q,0,0,0,0
12q,0,0,1.55,0
13q,0,0,0,0
14q,0,0,0,0
15q,0.92,0,0,0
16q,0,0,0,0
17q,0,0,1.3,0
18q,0,0,0,0
19q,7.36,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,2.06,0,0.34,3.17
4p,0,0,0,0
5p,0,0,0.75,0
6p,0,0,4.13,11.17
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,2.42,0,0,10.4
12p,5.05,0,14,0
16p,16.52,0,0,9.45
17p,0,0,24.37,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,1.82
3q,0,0,0,0
4q,0,0,1.04,0
5q,0,0,1.18,0
6q,0,0,0,0
7q,0,0,0,0
8q,0.44,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,19.51,0
14q,0,0,0.74,0
15q,0,0,0,0
16q,1.56,0,0,0
17q,0,0,1.27,4.71
18q,0,0,1.28,0
19q,17.96,0,0,0
20q,0,0,0,0
21q,5.15,0,0,0
22q,0,0,0,7.28
Yq,0,0,0,0
Xq,0,0,0,0
1p,21.99,0,0,0
2p,41.51,0,52.68,0
3p,22.43,0,73.72,0
4p,75.55,0,0,0
5p,0,0,99.94,0
6p,0.55,0,0,0
7p,0,0,89.18,0
8p,24.13,0,36.35,0
9p,14.89,0,56.02,0
10p,27.75,0,8.83,0
11p,0,0,98.02,0
12p,7.17,0,86.06,87.94
16p,0,0,41.49,39.87
17p,0,0,13.81,99.89
18p,0,0,94.76,0
19p,16.94,0,33.74,30.94
20p,0,0,96.5,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,72.17,0,0,0
1q,6.42,0,86.36,0
2q,15.66,0,3.65,3.77
3q,0,0,0,5.7
4q,0.58,0,27.9,0
5q,0,0,70.82,7.35
6q,0,0,0,0
7q,80.58,0,0,0
8q,19.07,0,0,5.38
9q,0,0,0.5,0
10q,1.36,0,64.39,0
11q,15.02,0,24.6,5.6
12q,0,0,0.51,0
13q,30.31,0,43.96,0
14q,0,0,30.62,0
15q,68.8,0,30.97,0
16q,0,0,60.36,0
17q,0,0,26.6,0
18q,0,0,17.35,95.42
19q,10.54,0,2.87,0
20q,0.9,0,0,0
21q,0,0,0,0
22q,20.31,0,0,0
Yq,0,0,0,0
Xq,94.52,0,0,0
1p,0,0,0,0
2p,0,0,0,3.5
3p,16.32,0,56.05,7.3
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,100,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,2.31,0,0,7.79
17p,0,0,90,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,6.29
1q,0,0,0,0
2q,0,0,0,2.33
3q,0,0,6.06,0
4q,0.24,0,0,0
5q,41.04,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,17.19,0,0,0
9q,0,0,41.24,0
10q,1.46,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,3.88,0,0,0
14q,0,0,0,0
15q,1.08,0,0,0
16q,0,0,0,6.12
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,1.16,0,0,0
21q,0,0,0,0
22q,15.2,0,0,0
Yq,0,0,0,0
Xq,5.51,0,0,7.04
1p,0,0,100,0
2p,0,0,0,0
3p,2.04,0,0.42,6.62
4p,0,0,4.75,0
5p,0,0,0,6.63
6p,0,0,0,5.66
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,95.1,0
10p,0,0,0,0
11p,0,0,0,6.88
12p,0,0,0,0
16p,0,0,0,9.47
17p,0,0,0,0
18p,0,0,0,0
19p,19.26,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0,0,1.87,2.45
2q,0,0,0.36,2.27
3q,0,0,0,0
4q,0,0,46.75,0
5q,4.52,0,0,0
6q,0,0,0,0
7q,0,0,1.27,2.82
8q,0.45,0,0,2.81
9q,0,0,21.7,0
10q,0,0,0,0
11q,0,0,0,0
12q,0.5,0,0,7.42
13q,0,0,0,0
14q,0,0,6.48,0
15q,0,0,0.71,0
16q,0,0,0,0
17q,0,0,2.69,0
18q,0,0,0,0
19q,0,0,99.97,0
20q,0,0,0,7.55
21q,0,0,0,0
22q,37.62,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,2.14
2p,2.17,0,0,2.83
3p,19.7,0,0,2.88
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0.54,5.33
7p,26.34,0,0,0
8p,21.33,0,1.23,78.81
9p,0,0,56.75,17.77
10p,0,0,0,0
11p,36.78,0,0,7.55
12p,0,0,0,0
16p,66.39,0,0,15.8
17p,0,0,0,99.89
18p,0,0,0,0
19p,23.18,0,6.11,51.16
20p,82.44,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,4.52
1q,36.44,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0.43,0,0,0
5q,15.08,0,0,0
6q,20.01,0,51.2,0
7q,11.98,0,0,0
8q,99.44,0,0,0
9q,0,0,0,0
10q,4.28,0,82.42,0
11q,25.34,0,15.07,26.12
12q,0,0,0,0
13q,0.6,0,0,0
14q,24.62,0,0.75,73.1
15q,0,0,0,0
16q,48.13,0,0,0
17q,40.15,0,0,45.89
18q,0,0,0.54,0
19q,55.39,0,0,0
20q,100,0,0,0
21q,89.48,0,0,0
22q,55.38,0,0,0
Yq,0,0,0,0
Xq,25.89,0,0,8.29
1p,2.82,0,0,0
2p,0.94,0,0,0
3p,0,0,46.36,5.84
4p,10.04,0,85.23,0
5p,0,0,0,0
6p,16.18,0,29.53,0
7p,45.26,0,0,0
8p,0,0,0,0
9p,7.2,0,0,0
10p,11.58,0,0,88.6
11p,5.29,0,0,0
12p,0,0,37.59,0
16p,0,0,0,10.53
17p,36.94,0,57.21,0
18p,0,0,0,0
19p,40.66,0,26.51,0
20p,28.74,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,96.06,0,1.2,0
2q,0.23,0,36.9,0
3q,0,0,0,0
4q,9.07,0,78.43,0
5q,0,0,63.57,0
6q,21.84,0,59.74,0
7q,0,0,0,0
8q,7.67,0,2.54,2.82
9q,31.57,0,68.4,0
10q,19.04,0,55.37,0
11q,1.03,0,0,0
12q,1.5,0,31.67,2.99
13q,0,0,0,0
14q,0,0,98.92,0
15q,3.5,0,96.23,0
16q,2.85,0,15.48,0
17q,2.31,0,52.58,0
18q,0,0,0,0
19q,0,0,5.56,0
20q,2.99,0,0,0
21q,0,0,1.45,0
22q,1.54,0,0,7.82
Yq,0,0,0,0
